# REBOUND parity — Figure-8 choreography — apsis IAS15 side
# protocol: paper/notebooks/2026-04-26-rebound-parity-figure8.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# mass=1, period=6.325913986999999850e0
# n_periods=10, samples_per_period=200, dt0=6.325913986999999808e-3
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
800,2.530918060511283230e1,-9.674102408999467606e-1,2.454714648878759953e-1,4.729271280117406384e-1,4.306553703396869270e-1,9.725614719857226254e-1,-2.406943200584965581e-1,4.595300409298561095e-1,4.340133210856013113e-1,-5.151231085777511001e-3,-4.777144829379966276e-3,-9.324571689415969145e-1,-8.646686914252881273e-1,-1.287141991766325599e0
801,2.533902940452819408e1,-9.527425975416441428e-1,2.581758047849437299e-1,5.101083003325938003e-1,4.202536797561969850e-1,9.857490139092462966e-1,-2.276177175188958957e-1,4.243354350474901060e-1,4.419006487257387539e-1,-3.300641636760377751e-2,-3.055808726604837544e-2,-9.344437353800840729e-1,-8.621543284819357389e-1,-1.287141991766326043e0
802,2.537892954238251519e1,-9.313621012230648422e-1,2.746120006525020751e-1,5.619976711314662587e-1,4.029064416903886392e-1,1.001777979472645796e0,-2.098141986963237837e-1,3.795443858936855541e-1,4.500941085320642743e-1,-7.041587824958266129e-2,-6.479780195617883265e-2,-9.415420570251519239e-1,-8.530005502224529135e-1,-1.287141991766326043e0
803,2.540101448826545649e1,-9.186233794455000989e-1,2.833854822529197626e-1,5.917272358729526172e-1,3.913684750339944673e-1,1.009896995802737951e0,-1.998334435077313287e-1,3.558352261652638626e-1,4.536522448555912468e-1,-9.127361635723962863e-2,-8.355203874518897511e-2,-9.475624620382167018e-1,-8.450207198895857141e-1,-1.287141991766326043e0
804,2.544705683293528864e1,-8.899154800285240530e-1,3.007613521466788731e-1,6.557069902714275367e-1,3.621885111132993051e-1,1.025185064213797848e0,-1.788086674009970178e-1,3.087717260804473951e-1,4.592554333270637557e-1,-1.352695841852755154e-1,-1.219526847456823826e-1,-9.644787163518749873e-1,-8.214439444403630608e-1,-1.287141991766326043e0
805,2.547037164801518827e1,-8.742413044893461160e-1,3.090031840726993329e-1,6.889369925797861338e-1,3.444633221738592210e-1,1.032118209079686766e0,-1.680762666113387038e-1,2.860941189010093311e-1,4.613191068335010248e-1,-1.578769045903424262e-1,-1.409269174613611841e-1,-9.750311114807955759e-1,-8.057824290073603013e-1,-1.287141991766325599e0
806,2.549355852787048704e1,-8.578800636895229648e-1,3.167650142355397658e-1,7.223625672050985047e-1,3.246656379952221894e-1,1.038497366734438376e0,-1.573600395717746903e-1,2.642607236571921647e-1,4.629521175492056217e-1,-1.806173030449171046e-1,-1.594049746637655751e-1,-9.866232908622907249e-1,-7.876177555444278111e-1,-1.287141991766325599e0
807,2.553912828479757735e1,-8.234559662748691666e-1,3.305531569694639127e-1,7.884772808550868373e-1,2.789114467005848197e-1,1.049596685040483868e0,-1.362082477836229488e-1,2.232831947078230961e-1,4.651813119724793610e-1,-2.261407187656164774e-1,-1.943449091858414912e-1,-1.011760475562910155e0,-7.440927586730641252e-1,-1.287141991766325599e0
808,2.556147082600613984e1,-8.054787879847590260e-1,3.364991022314285929e-1,8.207051042575109756e-1,2.529410874169390477e-1,1.054369526240942267e0,-1.258065054299014607e-1,2.040474094729931853e-1,4.658991074390361753e-1,-2.488907382561849624e-1,-2.106925968015276596e-1,-1.024752513730504244e0,-7.188401948559751675e-1,-1.287141991766326043e0
809,2.560524162770449053e1,-7.681966816120608943e-1,3.463362388042407480e-1,8.823804283291767359e-1,1.949546627510080898e-1,1.062500967832056720e0,-1.053921419745213611e-1,1.677983052253618490e-1,4.667859242386989127e-1,-2.943042862199976017e-1,-2.409440968297199281e-1,-1.050178733554538724e0,-6.617405869897069470e-1,-1.287141991766325821e0
810,2.562670857114412826e1,-7.489409860202684843e-1,3.501826718822095286e-1,9.114401128145545039e-1,1.630210080594625688e-1,1.065918231995479193e0,-9.536885618221896399e-2,1.506388456104330031e-1,4.670315625223687150e-1,-3.169772459752124849e-1,-2.548138156999911197e-1,-1.062078958424987674e0,-6.300525705818312838e-1,-1.287141991766326043e0
811,2.566885923739398478e1,-7.093758732243486964e-1,3.556241717920052281e-1,9.649922777014848796e-1,9.374830317393717527e-2,1.071574485521350040e0,-7.567716388832748664e-2,1.179495274190952431e-1,4.672720474637700461e-1,-3.621986122970029531e-1,-2.799470079036782688e-1,-1.082941805120580359e0,-5.610203506377071658e-1,-1.287141991766325599e0
812,2.568958078530084421e1,-6.891268425079550841e-1,3.571857957971147357e-1,9.891273578126178467e-1,5.665853370913088993e-2,1.073855987246251198e0,-6.599410027382962562e-2,1.022973747940104372e-1,4.673102377997837564e-1,-3.847291447382977236e-1,-2.911916955232856652e-1,-1.091424732606628423e0,-5.239687715089146325e-1,-1.287141991766325821e0
813,2.573042258809608995e1,-6.478409460174082701e-1,3.579228044141587461e-1,1.031341714000125975e0,-2.164120909311289392e-2,1.077414513696653531e0,-4.690820424928800192e-2,7.208909560913179249e-2,4.673020837747376977e-1,-4.295735676792470370e-1,-3.110146001648712577e-1,-1.103430809609257990e0,-4.456608746816247968e-1,-1.287141991766326043e0
814,2.575059397775358505e1,-6.268538837575575728e-1,3.570764068122539436e-1,1.049175719586164179e0,-6.248985668252624720e-2,1.078720468173916203e0,-3.748230158235928838e-2,5.741995193355799165e-2,4.672783459996063260e-1,-4.518665844163604062e-1,-3.195941052298951757e-1,-1.106595671519722268e0,-4.047884893170801135e-1,-1.287141991766325599e0
815,2.579057252110156284e1,-5.843054696467450126e-1,3.529089512828654795e-1,1.077854991350065239e0,-1.465746470657094958e-1,1.080440371293217350e0,-1.880220359266432384e-2,2.868218606973197554e-2,4.672300565875785461e-1,-4.961349016464738915e-1,-3.341067476902017108e-1,-1.106537177419797402e0,-3.206554095218690503e-1,-1.287141991766325377e0
816,2.581044589464334393e1,-5.627740923938527873e-1,3.495712427787669996e-1,1.088603439171567766e0,-1.893978361178735303e-1,1.080869408354977246e0,-9.516930283206508426e-3,1.450244901332460590e-2,4.672149909295478243e-1,-5.180953159611262349e-1,-3.400543124955610064e-1,-1.103105888184892525e0,-2.778171548116742384e-1,-1.287141991766325599e0
817,2.585008277551654388e1,-5.193112630836551613e-1,3.403592660043163187e-1,1.102846504845922393e0,-2.754294707957937183e-1,1.080884963246422803e0,9.001866930238591746e-3,-1.371703242032904467e-2,4.672144219993307201e-1,-5.615737001627693070e-1,-3.493611329345553962e-1,-1.089129472425593548e0,-1.917849512035370019e-1,-1.287141991766325599e0
818,2.588974038056696969e1,-4.754491566935064029e-1,3.277440980197388054e-1,1.107664789742990097e0,-3.603991082118352951e-1,1.079779620174511123e0,2.753109775376720927e-2,-4.206612892791663366e-2,4.672508995821172961e-1,-6.043304634810063858e-1,-3.552751957735065247e-1,-1.065598660815073595e0,-1.068517913702819178e-1,-1.287141991766326043e0
819,2.590963306150594292e1,-4.534204071145295223e-1,3.201604189594652317e-1,1.106740148071593932e0,-4.018980044393988815e-1,1.078800375473499829e0,3.682622374522638575e-2,-5.640385606044391598e-2,4.672765311774657038e-1,-6.253799683589720271e-1,-3.569866427046921586e-1,-1.050336292011150308e0,-6.537852673806676673e-2,-1.287141991766325821e0
820,2.594967163303377689e1,-4.092406301828297455e-1,3.024501640894382004e-1,1.098862089186998015e0,-4.818658452306683326e-1,1.075958544060338307e0,5.553620803930894162e-2,-8.565099553919253150e-2,4.673154081588498099e-1,-6.667179138775102265e-1,-3.579863721287476208e-1,-1.013211093647805594e0,1.455043707181857132e-2,-1.287141991766326043e0
821,2.596988339516108724e1,-3.870950403581956412e-1,2.923227733305194254e-1,1.092228051608027162e0,-5.199835892542198357e-1,1.074075897896637599e0,6.498148253042689004e-2,-1.006744595445012158e-1,4.673121277458802125e-1,-6.869808575384438454e-1,-3.573042558609468289e-1,-9.915535920635261125e-1,5.267146150833969948e-2,-1.287141991766325599e0
822,2.601082292178629629e1,-3.427251194106717413e-1,2.695410910337240340e-1,1.074513737635225619e0,-5.916595746269813771e-1,1.069320694842416319e0,8.411134833589747895e-2,-1.317984695450665766e-1,4.672010922731699156e-1,-7.265955754317464654e-1,-3.536524393696220403e-1,-9.427152680901591530e-1,1.244584823538114893e-1,-1.287141991766325599e0
823,2.603159172593952064e1,-3.205177932870971191e-1,2.569038606751316567e-1,1.063864441889003976e0,-6.249218520042096880e-1,1.066415597681769967e0,9.381322445885798000e-2,-1.480093290529659045e-1,4.670610220637542720e-1,-7.458978043946745684e-1,-3.507170851339901363e-1,-9.158551128360381544e-1,1.578608299404554716e-1,-1.287141991766326043e0
