# REBOUND parity — Kepler e=0.5 — REBOUND IAS15 side
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# a=1.0, e=0.5, m_primary=1.0, m_secondary=1.000000e-06
# period=6.283185307179586232e+00, dt0=4.393921931829440630e-02, n_orbits=100
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
77,4.838076043033934184e+02,-4.999542880197152912e-07,-8.235065411859273511e-09,1.901722814172245316e-08,-1.731892463705122496e-06,4.999542880197915262e-01,8.235065411495516227e-03,-1.901722814172198198e-02,1.731892463705122065e+00,-5.000014999984990764e-07
78,4.901051760825387191e+02,-4.992647763924440748e-07,-3.319154023132458801e-08,7.659637834632347710e-08,-1.729505786893187713e-06,4.992647763925229243e-01,3.319154023095716860e-02,-7.659637834632303244e-02,1.729505786893187347e+00,-5.000014999984997117e-07
79,4.963852629364079121e+02,-4.994809488637550396e-07,-2.788590105232351535e-08,6.436641710349560677e-08,-1.730253692685703371e-06,4.994809488638368156e-01,2.788590105195314431e-02,-6.436641710349515211e-02,1.730253692685703060e+00,-5.000014999984994999e-07
80,5.026651078410201876e+02,-4.996720870498136110e-07,-2.215937824241197684e-08,5.115819332583264967e-08,-1.730915255015581367e-06,4.996720870498985168e-01,2.215937824203898648e-02,-5.115819332583206730e-02,1.730915255015581078e+00,-5.000014999984999234e-07
81,5.089534470021543484e+02,-4.993531580653040719e-07,-3.113193930051966062e-08,7.184976661315951036e-08,-1.729811527596629610e-06,4.993531580653930990e-01,3.113193930014467731e-02,-7.184976661315890800e-02,1.729811527596629483e+00,-5.000014999984992882e-07
82,5.152235656818563712e+02,-4.999505645552526570e-07,-8.567451483405985860e-09,1.978473329287286378e-08,-1.731879566460189276e-06,4.999505645553450894e-01,8.567451483029328574e-03,-1.978473329287225302e-02,1.731879566460189146e+00,-5.000014999984992882e-07
83,5.215118888537704152e+02,-4.997948733559756535e-07,-1.751878844742562117e-08,4.044967229687229246e-08,-1.731340373049457480e-06,4.997948733560719781e-01,1.751878844704835708e-02,-4.044967229687165822e-02,1.731340373049457426e+00,-5.000014999984992882e-07
84,5.277918006776540096e+02,-4.999050091956266349e-07,-1.190500849638488402e-08,2.749086930376869194e-08,-1.731721780696661831e-06,4.999050091957268904e-01,1.190500849600666967e-02,-2.749086930376807431e-02,1.731721780696661828e+00,-5.000014999984997117e-07
85,5.340803798165951548e+02,-4.996970431150573837e-07,-2.129825838870885842e-08,4.917139784321744916e-08,-1.731001650934934511e-06,4.996970431151609993e-01,2.129825838832999710e-02,-4.917139784321693935e-02,1.731001650934934633e+00,-5.000014999984997117e-07
86,5.403602739401395638e+02,-4.998361051055673708e-07,-1.565477015504238605e-08,3.614727293668345044e-08,-1.731483151469648256e-06,4.998361051056744442e-01,1.565477015466320426e-02,-3.614727293668283659e-02,1.731483151469648263e+00,-5.000014999984992882e-07
87,5.466401581118294644e+02,-4.999329280555446992e-07,-9.992717032099214830e-09,2.307567836027442380e-08,-1.731818478889380773e-06,4.999329280556557564e-01,9.992717031719571333e-03,-2.307567836027375058e-02,1.731818478889380897e+00,-5.000014999984994999e-07
