# REBOUND parity — Kepler e=0.5 — apsis IAS15 side (dense trajectory trace)
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# a=1, e=0.5, m_primary=1, m_secondary=1e-6
# dense trace: 2 orbits x 120 samples/orbit
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
1,8.004476806775462805e0,1.040610013088532565e-6,-7.285587373294063799e-7,6.622576381365171046e-7,3.685627452021305602e-7,-1.040610013088532293e0,7.285587373294044600e-1,-6.622576381365170572e-1,-3.685627452021308370e-1,-5.000014999984998176e-7
1,8.074600386939334129e0,1.085806022996737844e-6,-7.018656476496874092e-7,6.268425359124398827e-7,3.923946084934853340e-7,-1.085806022996737452e0,7.018656476496855090e-1,-6.268425359124398799e-1,-3.923946084934855638e-1,-5.000014999984999234e-7
1,8.074600386939334129e0,1.085806022996737844e-6,-7.018656476496874092e-7,6.268425359124398827e-7,3.923946084934853340e-7,-1.085806022996737452e0,7.018656476496855090e-1,-6.268425359124398799e-1,-3.923946084934855638e-1,-5.000014999984999234e-7
1,8.147555271018283918e0,1.130205113338393912e-6,-6.724007228190823267e-7,5.903899731497313269e-7,4.150087639045885924e-7,-1.130205113338393685e0,6.724007228190803653e-1,-5.903899731497312953e-1,-4.150087639045887955e-1,-5.000014999984999234e-7
1,8.223556511077626752e0,1.173645816998136049e-6,-6.400330207211752243e-7,5.528393263024854804e-7,4.364078500781674936e-7,-1.173645816998135638e0,6.400330207211731848e-1,-5.528393263024854454e-1,-4.364078500781677361e-1,-5.000014999984999234e-7
1,8.223556511077626752e0,1.173645816998136049e-6,-6.400330207211752243e-7,5.528393263024854804e-7,4.364078500781674936e-7,-1.173645816998135638e0,6.400330207211731848e-1,-5.528393263024854454e-1,-4.364078500781677361e-1,-5.000014999984999234e-7
1,8.302689635825515779e0,1.215861553318360779e-6,-6.046880604268470078e-7,5.141906715636250663e-7,4.565476310554059912e-7,-1.215861553318360322e0,6.046880604268449755e-1,-5.141906715636250791e-1,-4.565476310554061889e-1,-5.000014999985001352e-7
1,8.385189602127963937e0,1.256636313728758217e-6,-5.662303290134347740e-7,4.743665809011924592e-7,4.754143422665103616e-7,-1.256636313728757726e0,5.662303290134328426e-1,-4.743665809011923806e-1,-4.754143422665105811e-1,-5.000014999984999234e-7
1,8.385189602127963937e0,1.256636313728758217e-6,-5.662303290134347740e-7,4.743665809011924592e-7,4.754143422665103616e-7,-1.256636313728757726e0,5.662303290134328426e-1,-4.743665809011923806e-1,-4.754143422665105811e-1,-5.000014999984999234e-7
1,8.471190100547593360e0,1.295664273475834561e-6,-5.245752053798612158e-7,4.333344100027423612e-7,4.929573174827476315e-7,-1.295664273475834127e0,5.245752053798592440e-1,-4.333344100027423096e-1,-4.929573174827478477e-1,-5.000014999984999234e-7
1,8.560853876292366493e0,1.332619031786411921e-6,-4.796344960727691477e-7,3.910413457296241172e-7,5.091228151109931753e-7,-1.332619031786411501e0,4.796344960727671469e-1,-3.910413457296240125e-1,-5.091228151109934430e-1,-5.000014999985000293e-7
1,8.560853876292366493e0,1.332619031786411921e-6,-4.796344960727691477e-7,3.910413457296241172e-7,5.091228151109931753e-7,-1.332619031786411501e0,4.796344960727671469e-1,-3.910413457296240125e-1,-5.091228151109934430e-1,-5.000014999985000293e-7
1,8.654403364067515980e0,1.367155761454035861e-6,-4.313009199518650296e-7,3.473997783377510419e-7,5.238538635761454642e-7,-1.367155761454035501e0,4.313009199518629821e-1,-3.473997783377509863e-1,-5.238538635761457174e-1,-5.000014999984999234e-7
1,8.654403364067515980e0,1.367155761454035861e-6,-4.313009199518650296e-7,3.473997783377510419e-7,5.238538635761454642e-7,-1.367155761454035501e0,4.313009199518629821e-1,-3.473997783377509863e-1,-5.238538635761457174e-1,-5.000014999984999234e-7
1,8.752085794483441816e0,1.398884351082431920e-6,-3.794664167320134615e-7,3.023033073522806644e-7,5.370777922761614605e-7,-1.398884351082431365e0,3.794664167320113690e-1,-3.023033073522805592e-1,-5.370777922761617029e-1,-5.000014999985000293e-7
1,8.752085794483441816e0,1.398884351082431920e-6,-3.794664167320134615e-7,3.023033073522806644e-7,5.370777922761614605e-7,-1.398884351082431365e0,3.794664167320113690e-1,-3.023033073522805592e-1,-5.370777922761617029e-1,-5.000014999985000293e-7
1,8.854059134516161222e0,1.427330290612748561e-6,-3.240883223967530781e-7,2.556772581984464026e-7,5.486898605055769132e-7,-1.427330290612748298e0,3.240883223967510052e-1,-2.556772581984463333e-1,-5.486898605055772205e-1,-5.000014999984998176e-7
1,8.854059134516161222e0,1.427330290612748561e-6,-3.240883223967530781e-7,2.556772581984464026e-7,5.486898605055769132e-7,-1.427330290612748298e0,3.240883223967510052e-1,-2.556772581984463333e-1,-5.486898605055772205e-1,-5.000014999984998176e-7
1,8.960566453769638784e0,1.451987185907477245e-6,-2.651026991100684986e-7,2.073958814229948385e-7,5.585741194263974091e-7,-1.451987185907476885e0,2.651026991100663421e-1,-2.073958814229947545e-1,-5.585741194263976750e-1,-5.000014999984999234e-7
1,8.960566453769638784e0,1.451987185907477245e-6,-2.651026991100684986e-7,2.073958814229948385e-7,5.585741194263974091e-7,-1.451987185907476885e0,2.651026991100663421e-1,-2.073958814229947545e-1,-5.585741194263976750e-1,-5.000014999984999234e-7
1,9.071718908459036612e0,1.472256888000207698e-6,-2.025497113186602875e-7,1.573786204498932059e-7,5.665768551637822991e-7,-1.472256888000207375e0,2.025497113186581488e-1,-1.573786204498930918e-1,-5.665768551637825334e-1,-5.000014999984999234e-7
1,9.071718908459036612e0,1.472256888000207698e-6,-2.025497113186602875e-7,1.573786204498932059e-7,5.665768551637822991e-7,-1.472256888000207375e0,2.025497113186581488e-1,-1.573786204498930918e-1,-5.665768551637825334e-1,-5.000014999984999234e-7
1,9.187551480775038470e0,1.487482816419657895e-6,-1.365544525673951757e-7,1.055603686822578530e-7,5.725168210196990778e-7,-1.487482816419657405e0,1.365544525673929865e-1,-1.055603686822577658e-1,-5.725168210196993623e-1,-5.000014999984999234e-7
1,9.187551480775038470e0,1.487482816419657895e-6,-1.365544525673951757e-7,1.055603686822578530e-7,5.725168210196990778e-7,-1.487482816419657405e0,1.365544525673929865e-1,-1.055603686822577658e-1,-5.725168210196993623e-1,-5.000014999984999234e-7
1,9.307831236821517251e0,1.496955181906256612e-6,-6.744663880462877603e-8,5.197332630940591181e-8,5.761817427765694753e-7,-1.496955181906256316e0,6.744663880462656302e-2,-5.197332630940582759e-2,-5.761817427765697497e-1,-5.000014999984999234e-7
1,9.307831236821517251e0,1.496955181906256612e-6,-6.744663880462877603e-8,5.197332630940591181e-8,5.761817427765694753e-7,-1.496955181906256316e0,6.744663880462656302e-2,-5.197332630940582759e-2,-5.761817427765697497e-1,-5.000014999984999234e-7
1,9.431835063825944943e0,1.499981284370944859e-6,4.101629291275422726e-9,-3.157463292140398023e-9,5.773476842782658158e-7,-1.499981284370944357e0,-4.101629291277661578e-3,3.157463292140491595e-3,-5.773476842782659935e-1,-5.000014999985000293e-7
