# REBOUND parity — Pythagorean three-body (Burrau 1913) — apsis IAS15 side
# protocol: paper/notebooks/2026-04-30-rebound-parity-pythagorean.md
# integrator: IAS15 (apsis)
# units: canonical (G = 1)
# masses=(3,4,5), horizon=7.000000000000000000e1
# samples_per_t_unit=30, dt0=1.000000000000000021e-3
sample,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,e_total
910,3.033364203368643786e1,9.245203777786209498e-1,2.508226667136285393e0,1.700813891891129193e-1,5.457283947258491086e-1,-1.369706333223869255e0,-9.907776827697581945e-1,-1.153331699965625790e0,-3.009405007495197792e-1,5.410528399119139964e-1,-7.123138540659536000e-1,8.206165264590312702e-1,-8.668463623589311995e-2,-1.281666666406825961e1
911,3.038117015710772506e1,9.324022030561168739e-1,2.533420420342311186e0,1.616534615033236311e-1,5.145411705159855797e-1,-1.422964174763817979e0,-1.004710078526292794e0,-1.088719895496501389e0,-2.855308294192043239e-1,5.789300179773754218e-1,-7.162841893843414631e-1,7.739838394952053280e-1,-8.030003877422742242e-2,-1.281666666406825783e1
912,3.040656482033441677e1,9.364519052686053335e-1,2.546278337497677402e0,1.573050047853482292e-1,4.981348280377220217e-1,-1.450198152216327419e0,-1.011861494097562764e0,-1.056371230712738640e0,-2.777383441501209971e-1,5.982873786118898529e-1,-7.182778072205449060e-1,7.507139816989802927e-1,-7.669022150253589076e-2,-1.281666666406826138e1
913,3.046091431337833555e1,9.447555253401249686e-1,2.572409367171832439e0,1.483321448299326772e-1,4.635804989869579118e-1,-1.505822523730452112e0,-1.026522007864092423e0,-9.914630911842398087e-1,-2.619389309815390310e-1,6.378047037802776487e-1,-7.222280140118143565e-1,7.041711860494306308e-1,-6.859715460694301714e-2,-1.281666666406826138e1
914,3.048996247328758002e1,9.489968957769188140e-1,2.585611068611482377e0,1.437105561440110701e-1,4.454047505445700161e-1,-1.534146347241873043e0,-1.034013794622691274e0,-9.588924481449083714e-1,-2.539255375783242563e-1,6.579189403273379977e-1,-7.241556054687253718e-1,6.808876248295183675e-1,-6.410242026408211058e-2,-1.281666666406825783e1
915,3.052036118924200991e1,9.532935345181582365e-1,2.598864278771857883e0,1.389950395359988988e-1,4.265875810735081930e-1,-1.562795046885399941e0,-1.041608935938654668e0,-9.261951763927382952e-1,-2.458216981491785913e-1,6.782599167974160403e-1,-7.260314185121796715e-1,6.575591173925896538e-1,-5.929519012476151818e-2,-1.281666666406825783e1
916,3.055216576780939874e1,9.576374182015632286e-1,2.612121439280239432e0,1.341865887076958419e-1,4.071109763114166280e-1,-1.591726615565014713e0,-1.049296089379690100e0,-8.933615063593361993e-1,-2.376228460810526355e-1,6.987988415310647516e-1,-7.278359920643803216e-1,6.341772518628499000e-1,-5.416830892200735076e-2,-1.281666666406826138e1
917,3.058545023106334426e1,9.620217950607370394e-1,2.625335715301405415e0,1.292836518058844975e-1,3.869456631952842840e-1,-1.620908835814563353e0,-1.057066308578213043e0,-8.603636221608805812e-1,-2.293197821299916561e-1,7.195139916151992443e-1,-7.295483823182615790e-1,6.107207066451721955e-1,-4.871157221317673480e-2,-1.281666666406825961e1
918,3.062028474952210999e1,9.664378931118504656e-1,2.638450453338260449e0,1.242856083316987992e-1,3.660649309968426190e-1,-1.650297404471440688e0,-1.064907209163173052e0,-8.271798635492744189e-1,-2.209046474979826369e-1,7.403751877100330780e-1,-7.311445046724064367e-1,5.871725258403985848e-1,-4.291524059971896926e-2,-1.281666666406825783e1
919,3.065673482639534342e1,9.708748830291830112e-1,2.651398832252710225e0,1.191927196082921830e-1,3.444447065480683579e-1,-1.679835768171144661e0,-1.072802869231865852e0,-7.937940113122323726e-1,-2.123707840929354995e-1,7.613436847193965074e-1,-7.325970039661222621e-1,5.635195772848089479e-1,-3.677019665449212521e-2,-1.281666666406825961e1
920,3.069494657750968969e1,9.753296851988049188e-1,2.664131362193200125e0,1.139945023205412300e-1,3.220132842152503283e-1,-1.709520553558660172e0,-1.080751306593852767e0,-7.601201311260011861e-1,-2.036933277712625057e-1,7.824186317276358160e-1,-7.338777720408264926e-1,5.396994035084745622e-1,-3.025330831213969215e-2,-1.281666666406825783e1
921,3.073493564828800828e1,9.797818569178381454e-1,2.676542968296933278e0,1.086986510886346069e-1,2.987753714326471521e-1,-1.739234406554152290e0,-1.088719688374946815e0,-7.261907014777149172e-1,-1.948775223927039779e-1,8.035184110926094636e-1,-7.349500302781912797e-1,5.157333705289895986e-1,-2.336320494542460519e-2,-1.281666666406825961e1
922,3.073493564828800828e1,9.797818569178381454e-1,2.676542968296933278e0,1.086986510886346069e-1,2.987753714326471521e-1,-1.739234406554152290e0,-1.088719688374946815e0,-7.261907014777149172e-1,-1.948775223927039779e-1,8.035184110926094636e-1,-7.349500302781912797e-1,5.157333705289895986e-1,-2.336320494542460519e-2,-1.281666666406825961e1
923,3.077686831356912478e1,9.842260325512647290e-1,2.688564713154601105e0,1.032928423905501991e-1,2.746468789662481758e-1,-1.768962362014028233e0,-1.096702203767728312e0,-6.919094179111118237e-1,-1.858949301776165186e-1,8.246342700804543124e-1,-7.357770648785665335e-1,4.915518288945577297e-1,-1.607218323765516321e-2,-1.281666666406825783e1
924,3.082078434299682357e1,9.886406852796540967e-1,2.700075630679477978e0,9.778152676727697168e-2,2.496158018790927136e-1,-1.798583502676260881e0,-1.104664139743479545e0,-6.572875966164821726e-1,-1.767447146026216998e-1,8.456823909732066324e-1,-7.363140666128916711e-1,4.671611612328179231e-1,-8.373709445357757630e-3,-1.281666666406825961e1
925,3.086686048881050226e1,9.930158077820201434e-1,2.710976501797090155e0,9.215187023382512277e-2,2.235900362563619792e-1,-1.828056367124364145e0,-1.112591564098502017e0,-6.222281472440879257e-1,-1.673969807442201030e-1,8.666356090302695936e-1,-7.365126497994410881e-1,4.424913956549736405e-1,-2.364371584405895732e-4,-1.281666666406825783e1
926,3.086686048881050226e1,9.930158077820201434e-1,2.710976501797090155e0,9.215187023382512277e-2,2.235900362563619792e-1,-1.828056367124364145e0,-1.112591564098502017e0,-6.222281472440879257e-1,-1.673969807442201030e-1,8.666356090302695936e-1,-7.365126497994410881e-1,4.424913956549736405e-1,-2.364371584405895732e-4,-1.281666666406825783e1
927,3.091515725146494020e1,9.973270695934077779e-1,2.721121097915549569e0,8.640554062347295672e-2,1.965412346247573938e-1,-1.857245787920220215e0,-1.120444687455111721e0,-5.867257617161377725e-1,-1.578455442264863895e-1,8.874003885801217129e-1,-7.363169087852291517e-1,4.175372849988248647e-1,8.351694606335184970e-3,-1.281666666406825961e1
928,3.096579898088788596e1,1.001553531616682591e0,2.730360870621324487e0,8.053606504298871371e-2,1.684014748567748965e-1,-1.886042025751956785e0,-1.128189768569413776e0,-5.507251382638104209e-1,-1.480703190801387070e-1,9.079015016315461484e-1,-7.356647075172522143e-1,3.922584715852535098e-1,1.741537035004652595e-2,-1.281666666406825783e1
929,3.101892592438615992e1,1.005672079975984179e0,2.738528041869002561e0,7.453493809083877597e-2,1.390899386147139427e-1,-1.914323933399573630e0,-1.135789065147311705e0,-5.141601012944202465e-1,-1.380474060507389522e-1,9.280558987340584709e-1,-7.344855730035406705e-1,3.666071181810313107e-1,2.698396167176331240e-2,-1.281666666406826138e1
930,3.101892592438615992e1,1.005672079975984179e0,2.738528041869002561e0,7.453493809083877597e-2,1.390899386147139427e-1,-1.914323933399573630e0,-1.135789065147311705e0,-5.141601012944202465e-1,-1.380474060507389522e-1,9.280558987340584709e-1,-7.344855730035406705e-1,3.666071181810313107e-1,2.698396167176331240e-2,-1.281666666406826138e1
931,3.107472062402279889e1,1.009658563678515808e0,2.745434256953168006e0,6.838869572255361351e-2,1.084973703333582395e-1,-1.941967621437905578e0,-1.143202955888120043e0,-4.769364867512804196e-1,-1.277441001150645961e-1,9.477789589432048523e-1,-7.326981894613932011e-1,3.405159719674906160e-1,3.709685789203724660e-2,-1.281666666406825961e1
932,3.107472062402279889e1,1.009658563678515808e0,2.745434256953168006e0,6.838869572255361351e-2,1.084973703333582395e-1,-1.941967621437905578e0,-1.143202955888120043e0,-4.769364867512804196e-1,-1.277441001150645961e-1,9.477789589432048523e-1,-7.326981894613932011e-1,3.405159719674906160e-1,3.709685789203724660e-2,-1.281666666406825961e1
933,3.113328964544889743e1,1.013478885867167278e0,2.750852540785352129e0,6.209169155541809093e-2,7.654926235871890861e-2,-1.968785276278006924e0,-1.150373295818907682e0,-4.390099528916617810e-1,-1.171402491896057496e-1,9.669408895020950023e-1,-7.302128878160736303e-1,3.139529473800770076e-1,4.778264193645376245e-2,-1.281666666406825783e1
934,3.119480984145713620e1,1.017099250864931692e0,2.754533124639757968e0,5.562953915016935480e-2,4.312344691582045697e-2,-1.994596631909432149e0,-1.157242324498741315e0,-4.002861705135246639e-1,-1.062004878615495779e-1,9.854177550085765347e-1,-7.269260151848503382e-1,2.868512129207165251e-1,5.908632213974789049e-2,-1.281666666406825783e1
935,3.119480984145713620e1,1.017099250864931692e0,2.754533124639757968e0,5.562953915016935480e-2,4.312344691582045697e-2,-1.994596631909432149e0,-1.157242324498741315e0,-4.002861705135246639e-1,-1.062004878615495779e-1,9.854177550085765347e-1,-7.269260151848503382e-1,2.868512129207165251e-1,5.908632213974789049e-2,-1.281666666406825783e1
936,3.125948397039782378e1,1.020481382876762266e0,2.756188314544377960e0,4.898400277678602310e-2,8.072172960677644060e-3,-2.019197601071975434e0,-1.163743839502244803e0,-3.606518614135868495e-1,-9.488224665134710467e-2,1.003069251131512463e0,-7.227179171248192535e-1,2.591310874647962947e-1,7.106249354467160384e-2,-1.281666666406825961e1
937,3.125948397039782378e1,1.020481382876762266e0,2.756188314544377960e0,4.898400277678602310e-2,8.072172960677644060e-3,-2.019197601071975434e0,-1.163743839502244803e0,-3.606518614135868495e-1,-9.488224665134710467e-2,1.003069251131512463e0,-7.227179171248192535e-1,2.591310874647962947e-1,7.106249354467160384e-2,-1.281666666406825961e1
938,3.132744818677783272e1,1.023577272859712339e0,2.755486290869801014e0,4.214185983658341739e-2,-2.873126715773315076e-2,-2.042323033384014330e0,-1.169792943924837125e0,-3.200286510532309170e-1,-8.315085859748337638e-2,1.019712062991373624e0,-7.174574193819993617e-1,2.307378049406331177e-1,8.375944717262709394e-2,-1.281666666406825961e1
939,3.132744818677783272e1,1.023577272859712339e0,2.755486290869801014e0,4.214185983658341739e-2,-2.873126715773315076e-2,-2.042323033384014330e0,-1.169792943924837125e0,-3.200286510532309170e-1,-8.315085859748337638e-2,1.019712062991373624e0,-7.174574193819993617e-1,2.307378049406331177e-1,8.375944717262709394e-2,-1.281666666406825961e1
940,3.139897625397453496e1,1.026338067305197388e0,2.752044904066605735e0,3.507350111223558192e-2,-6.750763077950275304e-2,-2.063714332714315258e0,-1.175303234380306483e0,-2.782474205164629510e-1,-7.094293534500901999e-2,1.035168625788323027e0,-7.109843549357066639e-1,2.015538357458274143e-1,9.725892674370938129e-2,-1.281666666406825961e1
941,3.139897625397453496e1,1.026338067305197388e0,2.752044904066605735e0,3.507350111223558192e-2,-6.750763077950275304e-2,-2.063714332714315258e0,-1.175303234380306483e0,-2.782474205164629510e-1,-7.094293534500901999e-2,1.035168625788323027e0,-7.109843549357066639e-1,2.015538357458274143e-1,9.725892674370938129e-2,-1.281666666406825961e1
942,3.147425621894407399e1,1.028702228831533949e0,2.745422804173785369e0,2.775466002213107172e-2,-1.084566821907019529e-1,-2.083034425366526499e0,-1.180163745014552568e0,-2.351798157663446409e-1,-5.820353889692628235e-2,1.049206202994290127e0,-7.031226864926174436e-1,1.714910565997954939e-1,1.116368404319627028e-1,-1.281666666406825783e1
943,3.147425621894407399e1,1.028702228831533949e0,2.745422804173785369e0,2.775466002213107172e-2,-1.084566821907019529e-1,-2.083034425366526499e0,-1.180163745014552568e0,-2.351798157663446409e-1,-5.820353889692628235e-2,1.049206202994290127e0,-7.031226864926174436e-1,1.714910565997954939e-1,1.116368404319627028e-1,-1.281666666406825783e1
944,3.147425621894407399e1,1.028702228831533949e0,2.745422804173785369e0,2.775466002213107172e-2,-1.084566821907019529e-1,-2.083034425366526499e0,-1.180163745014552568e0,-2.351798157663446409e-1,-5.820353889692628235e-2,1.049206202994290127e0,-7.031226864926174436e-1,1.714910565997954939e-1,1.116368404319627028e-1,-1.281666666406825783e1
945,3.155350588009344293e1,1.030599977570870740e0,2.735111248692779107e0,2.015342552904389462e-2,-1.518274412657666106e-1,-2.099903429326017701e0,-1.184247459363244159e0,-1.906641994764350645e-1,-4.486408522919108077e-2,1.061562756918280837e0,-6.936687817250603016e-1,1.404393042637201439e-1,1.269877329428133472e-1,-1.281666666406825783e1
946,3.155350588009344293e1,1.030599977570870740e0,2.735111248692779107e0,2.015342552904389462e-2,-1.518274412657666106e-1,-2.099903429326017701e0,-1.184247459363244159e0,-1.906641994764350645e-1,-4.486408522919108077e-2,1.061562756918280837e0,-6.936687817250603016e-1,1.404393042637201439e-1,1.269877329428133472e-1,-1.281666666406825783e1
947,3.163702479595229633e1,1.031951576023015127e0,2.720507927465639408e0,1.222381744566486232e-2,-1.979576411108380785e-1,-2.113894075932295724e0,-1.187408463521220314e0,-1.444730962743930036e-1,-3.083108611092398588e-2,1.071944315132016490e0,-6.823779856623956031e-1,1.082441865521139024e-1,1.434394535552425409e-1,-1.281666666406825961e1
948,3.163702479595229633e1,1.031951576023015127e0,2.720507927465639408e0,1.222381744566486232e-2,-1.979576411108380785e-1,-2.113894075932295724e0,-1.187408463521220314e0,-1.444730962743930036e-1,-3.083108611092398588e-2,1.071944315132016490e0,-6.823779856623956031e-1,1.082441865521139024e-1,1.434394535552425409e-1,-1.281666666406825961e1
949,3.163702479595229633e1,1.031951576023015127e0,2.720507927465639408e0,1.222381744566486232e-2,-1.979576411108380785e-1,-2.113894075932295724e0,-1.187408463521220314e0,-1.444730962743930036e-1,-3.083108611092398588e-2,1.071944315132016490e0,-6.823779856623956031e-1,1.082441865521139024e-1,1.434394535552425409e-1,-1.281666666406825961e1
950,3.172460113198968301e1,1.032659985680611570e0,2.701031288209123638e0,3.959531732457161404e-3,-2.469562326611948189e-1,-2.124447891386925580e0,-1.189463208671360350e0,-9.663104892719814876e-2,-1.608252116881559238e-2,1.079962321701162242e0,-6.690482059883740007e-1,7.492912010228264252e-2,1.610397565317698843e-1,-1.281666666406825783e1
951,3.172460113198968301e1,1.032659985680611570e0,2.701031288209123638e0,3.959531732457161404e-3,-2.469562326611948189e-1,-2.124447891386925580e0,-1.189463208671360350e0,-9.663104892719814876e-2,-1.608252116881559238e-2,1.079962321701162242e0,-6.690482059883740007e-1,7.492912010228264252e-2,1.610397565317698843e-1,-1.281666666406825783e1
952,3.181539943666466286e1,1.032631069377486499e0,2.676269618598519973e0,-4.598648767159197598e-3,-2.986311676973580354e-1,-2.130986817920103693e0,-1.190225559966568536e0,-4.745540761563493692e-2,-6.857778802026020387e-4,1.085210812709580086e0,-6.535813231858454975e-1,4.072351535280188672e-2,1.797273229225774260e-1,-1.281666666406825783e1
953,3.181539943666466286e1,1.032631069377486499e0,2.676269618598519973e0,-4.598648767159197598e-3,-2.986311676973580354e-1,-2.130986817920103693e0,-1.190225559966568536e0,-4.745540761563493692e-2,-6.857778802026020387e-4,1.085210812709580086e0,-6.535813231858454975e-1,4.072351535280188672e-2,1.797273229225774260e-1,-1.281666666406825783e1
954,3.181539943666466286e1,1.032631069377486499e0,2.676269618598519973e0,-4.598648767159197598e-3,-2.986311676973580354e-1,-2.130986817920103693e0,-1.190225559966568536e0,-4.745540761563493692e-2,-6.857778802026020387e-4,1.085210812709580086e0,-6.535813231858454975e-1,4.072351535280188672e-2,1.797273229225774260e-1,-1.281666666406825783e1
955,3.190640136377582792e1,1.031821050996027500e0,2.646695644061899610e0,-1.321419176854336103e-2,-3.515391646630182110e-1,-2.133071999125299101e0,-1.189579236052032751e0,1.608902110302477817e-3,1.492704816807636191e-2,1.087364968702611456e0,-6.363539975955015970e-1,6.641393372882456458e-3,1.989818602633503519e-1,-1.281666666406825961e1
956,3.190640136377582792e1,1.031821050996027500e0,2.646695644061899610e0,-1.321419176854336103e-2,-3.515391646630182110e-1,-2.133071999125299101e0,-1.189579236052032751e0,1.608902110302477817e-3,1.492704816807636191e-2,1.087364968702611456e0,-6.363539975955015970e-1,6.641393372882456458e-3,1.989818602633503519e-1,-1.281666666406825961e1
957,3.190640136377582792e1,1.031821050996027500e0,2.646695644061899610e0,-1.321419176854336103e-2,-3.515391646630182110e-1,-2.133071999125299101e0,-1.189579236052032751e0,1.608902110302477817e-3,1.492704816807636191e-2,1.087364968702611456e0,-6.363539975955015970e-1,6.641393372882456458e-3,1.989818602633503519e-1,-1.281666666406825961e1
958,3.199432329343810011e1,1.030290346162977988e0,2.613493597789587231e0,-2.162372233514289060e-2,-4.039568680292876524e-1,-2.130847810349004057e0,-1.187594936925323141e0,4.899967375680024800e-2,3.025715845449093722e-2,1.086504040581404817e0,-6.180202091334817682e-1,-2.622550560435604056e-2,2.181683940539803634e-1,-1.281666666406825961e1
959,3.199432329343810011e1,1.030290346162977988e0,2.613493597789587231e0,-2.162372233514289060e-2,-4.039568680292876524e-1,-2.130847810349004057e0,-1.187594936925323141e0,4.899967375680024800e-2,3.025715845449093722e-2,1.086504040581404817e0,-6.180202091334817682e-1,-2.622550560435604056e-2,2.181683940539803634e-1,-1.281666666406825961e1
960,3.207778232242829830e1,1.028148322375542323e0,2.577654637867132337e0,-2.973188754737516107e-2,-4.551339743988528364e-1,-2.124876061809493510e0,-1.184452486508248858e0,9.414668693729649762e-2,4.510127868105203580e-2,1.083011856022257691e0,-5.990307935136681694e-1,-5.747821702141367450e-2,2.369993616944705561e-1,-1.281666666406825783e1
961,3.207778232242829830e1,1.028148322375542323e0,2.577654637867132337e0,-2.973188754737516107e-2,-4.551339743988528364e-1,-2.124876061809493510e0,-1.184452486508248858e0,9.414668693729649762e-2,4.510127868105203580e-2,1.083011856022257691e0,-5.990307935136681694e-1,-5.747821702141367450e-2,2.369993616944705561e-1,-1.281666666406825783e1
962,3.207778232242829830e1,1.028148322375542323e0,2.577654637867132337e0,-2.973188754737516107e-2,-4.551339743988528364e-1,-2.124876061809493510e0,-1.184452486508248858e0,9.414668693729649762e-2,4.510127868105203580e-2,1.083011856022257691e0,-5.990307935136681694e-1,-5.747821702141367450e-2,2.369993616944705561e-1,-1.281666666406825783e1
963,3.215664182226640833e1,1.025496537027775323e0,2.539807454935290920e0,-3.755099555866529826e-2,-5.049930587230918588e-1,-2.115760407591994685e0,-1.180332250385511816e0,1.371004090943145348e-1,5.945232294652845473e-2,1.077310403856918786e0,-5.796186726527530197e-1,-8.714972994025402264e-2,2.554339768766328844e-1,-1.281666666406825783e1
964,3.215664182226640833e1,1.025496537027775323e0,2.539807454935290920e0,-3.755099555866529826e-2,-5.049930587230918588e-1,-2.115760407591994685e0,-1.180332250385511816e0,1.371004090943145348e-1,5.945232294652845473e-2,1.077310403856918786e0,-5.796186726527530197e-1,-8.714972994025402264e-2,2.554339768766328844e-1,-1.281666666406825783e1
965,3.223108628156246169e1,1.022420714953114596e0,2.500413493012093369e0,-4.511661758134909855e-2,-5.536246146890567710e-1,-2.104032846110432953e0,-1.175391394441133386e0,1.780426438822082791e-1,7.334845295023370570e-2,1.069773847916465792e0,-5.599349802543373000e-1,-1.153641445569587448e-1,2.734960064532476198e-1,-1.281666666406825961e1
966,3.223108628156246169e1,1.022420714953114596e0,2.500413493012093369e0,-4.511661758134909855e-2,-5.536246146890567710e-1,-2.104032846110432953e0,-1.175391394441133386e0,1.780426438822082791e-1,7.334845295023370570e-2,1.069773847916465792e0,-5.599349802543373000e-1,-1.153641445569587448e-1,2.734960064532476198e-1,-1.281666666406825961e1
967,3.230139824455856257e1,1.018991307488835707e0,2.459825423728834615e0,-5.246884752274982161e-2,-6.011694106632980983e-1,-2.090141464869907928e0,-1.169762098225846314e0,2.171778360715417300e-1,8.683882656224105323e-2,1.060718387402613150e0,-5.400855756566115273e-1,-1.422609603435850412e-1,2.912305851481865049e-1,-1.281666666406825783e1
968,3.230139824455856257e1,1.018991307488835707e0,2.459825423728834615e0,-5.246884752274982161e-2,-6.011694106632980983e-1,-2.090141464869907928e0,-1.169762098225846314e0,2.171778360715417300e-1,8.683882656224105323e-2,1.060718387402613150e0,-5.400855756566115273e-1,-1.422609603435850412e-1,2.912305851481865049e-1,-1.281666666406825783e1
969,3.230139824455856257e1,1.018991307488835707e0,2.459825423728834615e0,-5.246884752274982161e-2,-6.011694106632980983e-1,-2.090141464869907928e0,-1.169762098225846314e0,2.171778360715417300e-1,8.683882656224105323e-2,1.060718387402613150e0,-5.400855756566115273e-1,-1.422609603435850412e-1,2.912305851481865049e-1,-1.281666666406825783e1
970,3.236787285579197970e1,1.015266256492176611e0,2.418323454105960391e0,-5.964578278145277884e-2,-6.477733774702938430e-1,-2.074460730686909837e0,-1.163555221857646815e0,2.546958024508921836e-1,9.997108845135367627e-2,1.050408830654209869e0,-5.201498949774466807e-1,-1.679691722918436325e-1,3.086871557210938422e-1,-1.281666666406825783e1
971,3.236787285579197970e1,1.015266256492176611e0,2.418323454105960391e0,-5.964578278145277884e-2,-6.477733774702938430e-1,-2.074460730686909837e0,-1.163555221857646815e0,2.546958024508921836e-1,9.997108845135367627e-2,1.050408830654209869e0,-5.201498949774466807e-1,-1.679691722918436325e-1,3.086871557210938422e-1,-1.281666666406825783e1
972,3.243074601629105302e1,1.011296453578113708e0,2.376166297012422657e0,-6.667693293181102543e-2,-6.935408260702498051e-1,-2.057317249157360362e0,-1.156869195555304763e0,2.907374720855934735e-1,1.127787618954766702e-1,1.039075927179007985e0,-5.002044217631976819e-1,-1.925838179093897207e-1,3.259014861257690243e-1,-1.281666666406825783e1
973,3.249022382770039030e1,1.007126520417761961e0,2.333586195674413943e0,-7.358662185120230792e-2,-7.385531658632048524e-1,-2.038996571526080270e0,-1.149791383469861650e0,3.254146575528920615e-1,1.252871808746148785e-1,1.026921344970194827e0,-4.803186106287467005e-1,-2.161797529315938604e-1,3.429021548182314971e-1,-1.281666666406825783e1
974,3.249022382770039030e1,1.007126520417761961e0,2.333586195674413943e0,-7.358662185120230792e-2,-7.385531658632048524e-1,-2.038996571526080270e0,-1.149791383469861650e0,3.254146575528920615e-1,1.252871808746148785e-1,1.026921344970194827e0,-4.803186106287467005e-1,-2.161797529315938604e-1,3.429021548182314971e-1,-1.281666666406825783e1
